Date, Open, High, Low, Close
04/19/17, 2346.79, 2352.63, 2335.05, 2338.17
04/18/17, 2342.53, 2348.35, 2334.54, 2342.19
04/17/17, 2332.62, 2349.14, 2332.51, 2349.01
04/13/17, 2341.98, 2348.26, 2328.95, 2328.95
04/12/17, 2352.15, 2352.72, 2341.18, 2344.93
04/11/17, 2353.92, 2355.22, 2337.25, 2353.78
04/10/17, 2357.16, 2366.37, 2351.50, 2357.16
04/07/17, 2356.59, 2363.76, 2350.74, 2355.54
04/06/17, 2353.79, 2364.16, 2348.90, 2357.49
04/05/17, 2366.59, 2378.36, 2350.52, 2352.95
04/04/17, 2354.76, 2360.53, 2350.72, 2360.16
04/03/17, 2362.34, 2365.87, 2344.73, 2358.84
03/31/17, 2364.82, 2370.35, 2362.60, 2362.72
03/30/17, 2361.31, 2370.42, 2358.58, 2368.06
03/29/17, 2356.54, 2363.36, 2352.94, 2361.13
03/28/17, 2339.79, 2363.78, 2337.63, 2358.57
03/27/17, 2329.11, 2344.90, 2322.25, 2341.59
03/24/17, 2350.42, 2356.22, 2335.74, 2343.98
03/23/17, 2345.97, 2358.92, 2342.13, 2345.96
03/22/17, 2343.00, 2351.81, 2336.45, 2348.45
03/21/17, 2379.32, 2381.93, 2341.90, 2344.02
03/20/17, 2378.24, 2379.55, 2369.66, 2373.47
03/17/17, 2383.71, 2385.71, 2377.64, 2378.25
03/16/17, 2387.71, 2388.10, 2377.18, 2381.38
03/15/17, 2370.34, 2390.01, 2368.94, 2385.26
03/14/17, 2368.55, 2368.55, 2358.18, 2365.45
03/13/17, 2371.56, 2374.42, 2368.52, 2373.47
03/10/17, 2372.52, 2376.86, 2363.04, 2372.60
03/09/17, 2363.49, 2369.08, 2354.54, 2364.87
03/08/17, 2369.81, 2373.09, 2361.01, 2362.98
03/07/17, 2370.74, 2375.12, 2365.51, 2368.39
03/06/17, 2375.23, 2378.80, 2367.98, 2375.31
03/03/17, 2380.92, 2383.89, 2375.39, 2383.12
03/02/17, 2394.75, 2394.75, 2380.17, 2381.92
03/01/17, 2380.13, 2400.98, 2380.13, 2395.96
02/28/17, 2366.08, 2367.79, 2358.96, 2363.64
02/27/17, 2365.23, 2371.54, 2361.87, 2369.75
02/24/17, 2355.73, 2367.34, 2352.87, 2367.34
02/23/17, 2367.50, 2368.26, 2355.09, 2363.81
02/22/17, 2361.11, 2365.13, 2358.34, 2362.82
02/21/17, 2354.91, 2366.71, 2354.91, 2365.38
02/17/17, 2343.01, 2351.16, 2339.58, 2351.16
02/16/17, 2349.64, 2351.31, 2338.87, 2347.22
02/15/17, 2335.58, 2351.30, 2334.81, 2349.25
02/14/17, 2326.12, 2337.58, 2322.17, 2337.58
02/13/17, 2321.72, 2331.58, 2321.42, 2328.25
02/10/17, 2312.27, 2319.23, 2311.10, 2316.10
02/09/17, 2296.70, 2311.08, 2296.61, 2307.87
02/08/17, 2289.55, 2295.91, 2285.38, 2294.67
02/07/17, 2295.87, 2299.40, 2290.16, 2293.08
02/06/17, 2294.28, 2296.18, 2288.57, 2292.56
02/03/17, 2288.54, 2298.31, 2287.88, 2297.42
02/02/17, 2276.69, 2283.97, 2271.65, 2280.85
02/01/17, 2285.59, 2289.14, 2272.44, 2279.55
01/31/17, 2274.02, 2279.09, 2267.21, 2278.87
01/30/17, 2286.01, 2286.01, 2268.04, 2280.90
01/27/17, 2299.02, 2299.02, 2291.62, 2294.69
01/26/17, 2298.63, 2300.99, 2294.08, 2296.68
01/25/17, 2288.88, 2299.55, 2288.88, 2298.37
01/24/17, 2267.88, 2284.63, 2266.68, 2280.07
01/23/17, 2267.78, 2271.78, 2257.02, 2265.20
01/20/17, 2269.96, 2276.96, 2265.01, 2271.31
01/19/17, 2271.90, 2274.33, 2258.41, 2263.69
01/18/17, 2269.14, 2272.01, 2263.35, 2271.89
01/17/17, 2269.14, 2272.08, 2262.81, 2267.89
01/13/17, 2272.74, 2278.68, 2271.51, 2274.64
01/12/17, 2271.14, 2271.78, 2254.25, 2270.44
01/11/17, 2268.60, 2275.32, 2260.83, 2275.32
01/10/17, 2269.72, 2279.27, 2265.27, 2268.90
01/09/17, 2273.59, 2275.49, 2268.90, 2268.90
01/06/17, 2271.14, 2282.10, 2264.06, 2276.98
01/05/17, 2268.18, 2271.50, 2260.45, 2269.00
01/04/17, 2261.60, 2272.82, 2261.60, 2270.75
01/03/17, 2251.57, 2263.88, 2245.13, 2257.83
12/30/16, 2251.61, 2253.58, 2233.62, 2238.83
12/29/16, 2249.50, 2254.51, 2244.56, 2249.26
12/28/16, 2270.23, 2271.31, 2249.11, 2249.92
12/27/16, 2266.23, 2273.82, 2266.15, 2268.88
12/23/16, 2260.25, 2263.79, 2258.84, 2263.79
12/22/16, 2262.93, 2263.18, 2256.08, 2260.96
12/21/16, 2270.54, 2271.23, 2265.15, 2265.18
12/20/16, 2266.50, 2272.56, 2266.14, 2270.76
12/19/16, 2259.24, 2267.47, 2258.21, 2262.53
12/16/16, 2266.81, 2268.05, 2254.24, 2258.07
12/15/16, 2253.77, 2272.12, 2253.77, 2262.03
12/14/16, 2268.35, 2276.20, 2248.44, 2253.28
12/13/16, 2263.32, 2277.53, 2263.32, 2271.72
12/12/16, 2258.83, 2264.03, 2252.37, 2256.96
12/09/16, 2249.73, 2259.80, 2249.23, 2259.53
12/08/16, 2241.13, 2251.69, 2237.57, 2246.19
12/07/16, 2210.72, 2241.63, 2208.93, 2241.35
12/06/16, 2207.26, 2212.78, 2202.21, 2212.23
12/05/16, 2200.65, 2209.42, 2199.97, 2204.71
12/02/16, 2191.12, 2197.95, 2188.37, 2191.95
12/01/16, 2200.17, 2202.60, 2187.44, 2191.08
11/30/16, 2204.97, 2214.10, 2198.81, 2198.81
11/29/16, 2200.76, 2210.46, 2198.15, 2204.66
11/28/16, 2210.21, 2211.14, 2200.36, 2201.72
11/25/16, 2206.27, 2213.35, 2206.27, 2213.35
11/23/16, 2198.55, 2204.72, 2194.51, 2204.72
11/22/16, 2201.56, 2204.80, 2194.51, 2202.94
11/21/16, 2186.43, 2198.70, 2186.43, 2198.18
11/18/16, 2186.85, 2189.89, 2180.38, 2181.90
11/17/16, 2178.61, 2188.06, 2176.65, 2187.12
11/16/16, 2177.53, 2179.22, 2172.20, 2176.94
11/15/16, 2168.29, 2180.84, 2166.38, 2180.39
11/14/16, 2165.64, 2171.36, 2156.08, 2164.20
11/11/16, 2162.71, 2165.92, 2152.49, 2164.45
11/10/16, 2167.49, 2182.30, 2151.17, 2167.48
11/09/16, 2131.56, 2170.10, 2125.35, 2163.26
11/08/16, 2129.92, 2146.87, 2123.56, 2139.56
11/07/16, 2100.59, 2132.00, 2100.59, 2131.52
11/04/16, 2083.79, 2099.07, 2083.79, 2085.18
11/03/16, 2098.80, 2102.56, 2085.23, 2088.66
11/02/16, 2109.43, 2111.76, 2094.00, 2097.94
11/01/16, 2128.68, 2131.45, 2097.85, 2111.72
10/31/16, 2129.78, 2133.25, 2125.53, 2126.15
10/28/16, 2132.23, 2140.72, 2119.36, 2126.41
10/27/16, 2144.06, 2147.13, 2132.52, 2133.04
10/26/16, 2136.97, 2145.73, 2131.59, 2139.43
10/25/16, 2149.72, 2151.44, 2141.93, 2143.16
10/24/16, 2148.50, 2154.79, 2146.91, 2151.33
10/21/16, 2139.43, 2142.63, 2130.09, 2141.16
10/20/16, 2142.51, 2147.18, 2133.44, 2141.34
10/19/16, 2140.81, 2148.44, 2138.15, 2144.29
10/18/16, 2138.31, 2144.38, 2135.49, 2139.60
10/17/16, 2132.95, 2135.61, 2124.43, 2126.50
10/14/16, 2139.68, 2149.19, 2132.98, 2132.98
10/13/16, 2130.26, 2138.19, 2114.72, 2132.55
10/12/16, 2137.67, 2145.36, 2132.77, 2139.18
10/11/16, 2161.35, 2161.56, 2128.84, 2136.73
10/10/16, 2160.39, 2169.60, 2160.39, 2163.66
10/07/16, 2164.19, 2165.86, 2144.85, 2153.74
10/06/16, 2158.22, 2162.93, 2150.28, 2160.77
10/05/16, 2155.15, 2163.95, 2155.15, 2159.73
10/04/16, 2163.37, 2165.46, 2144.01, 2150.49
10/03/16, 2164.33, 2164.41, 2154.77, 2161.20
09/30/16, 2156.51, 2175.30, 2156.51, 2168.27
09/29/16, 2168.90, 2172.67, 2145.20, 2151.13
09/28/16, 2161.85, 2172.40, 2151.79, 2171.37
09/27/16, 2146.04, 2161.13, 2141.55, 2159.93
09/26/16, 2158.54, 2158.54, 2145.04, 2146.10
09/23/16, 2173.29, 2173.75, 2163.97, 2164.69
09/22/16, 2170.94, 2179.99, 2170.94, 2177.18
09/21/16, 2144.58, 2165.11, 2139.57, 2163.12
09/20/16, 2145.94, 2150.80, 2139.17, 2139.76
09/19/16, 2143.99, 2153.61, 2135.91, 2139.12
09/16/16, 2146.48, 2146.48, 2131.20, 2139.16
09/15/16, 2125.36, 2151.31, 2122.36, 2147.26
09/14/16, 2127.86, 2141.33, 2119.90, 2125.77
09/13/16, 2150.47, 2150.47, 2120.27, 2127.02
09/12/16, 2120.86, 2163.30, 2119.12, 2159.04
09/09/16, 2169.08, 2169.08, 2127.81, 2127.81
09/08/16, 2182.76, 2184.94, 2177.49, 2181.30
09/07/16, 2185.17, 2187.87, 2179.07, 2186.16
09/06/16, 2181.61, 2186.57, 2175.10, 2186.48
09/02/16, 2177.49, 2184.87, 2173.59, 2179.98
09/01/16, 2171.33, 2173.56, 2157.09, 2170.86
08/31/16, 2173.56, 2173.79, 2161.35, 2170.95
08/30/16, 2179.45, 2182.27, 2170.41, 2176.12
08/29/16, 2170.19, 2183.48, 2170.19, 2180.38
08/26/16, 2175.10, 2187.94, 2160.39, 2169.04
08/25/16, 2173.29, 2179.00, 2169.74, 2172.47
08/24/16, 2185.09, 2186.66, 2171.25, 2175.44
08/23/16, 2187.81, 2193.42, 2186.80, 2186.90
08/22/16, 2181.58, 2185.15, 2175.96, 2182.64
08/19/16, 2184.24, 2185.00, 2175.13, 2183.87
08/18/16, 2181.90, 2187.03, 2180.46, 2187.02
08/17/16, 2177.84, 2183.08, 2168.50, 2182.22
08/16/16, 2186.24, 2186.24, 2178.14, 2178.15
08/15/16, 2186.08, 2193.81, 2186.08, 2190.15
08/12/16, 2183.74, 2186.28, 2179.42, 2184.05
08/11/16, 2177.97, 2188.45, 2177.97, 2185.79
08/10/16, 2182.81, 2183.41, 2172.00, 2175.49
08/09/16, 2182.24, 2187.66, 2178.61, 2181.74
08/08/16, 2183.76, 2185.44, 2177.85, 2180.89
08/05/16, 2168.79, 2182.87, 2168.79, 2182.87
08/04/16, 2163.51, 2168.19, 2159.07, 2164.25
08/03/16, 2156.81, 2163.79, 2152.56, 2163.79
08/02/16, 2169.94, 2170.20, 2147.58, 2157.03
08/01/16, 2173.15, 2178.29, 2166.21, 2170.84
07/29/16, 2168.83, 2177.09, 2163.49, 2173.60
07/28/16, 2166.05, 2172.85, 2159.74, 2170.06
07/27/16, 2169.81, 2174.98, 2159.07, 2166.58
07/26/16, 2168.97, 2173.54, 2160.18, 2169.18
07/25/16, 2173.71, 2173.71, 2161.95, 2168.48
07/22/16, 2166.47, 2175.11, 2163.24, 2175.03
07/21/16, 2172.91, 2174.56, 2159.75, 2165.17
07/20/16, 2166.10, 2175.63, 2164.89, 2173.02
07/19/16, 2163.79, 2164.63, 2159.01, 2163.78
07/18/16, 2162.04, 2168.35, 2159.63, 2166.89
07/15/16, 2165.13, 2169.05, 2155.79, 2161.74
07/14/16, 2157.88, 2168.99, 2157.88, 2163.75
07/13/16, 2153.81, 2156.45, 2146.21, 2152.43
07/12/16, 2139.50, 2155.40, 2139.50, 2152.14
07/11/16, 2131.72, 2143.16, 2131.72, 2137.16
07/08/16, 2106.97, 2131.71, 2106.97, 2129.90
07/07/16, 2100.42, 2109.08, 2089.39, 2097.90
07/06/16, 2084.43, 2100.72, 2074.02, 2099.73
07/05/16, 2095.05, 2095.05, 2080.86, 2088.55
07/01/16, 2099.34, 2108.71, 2097.90, 2102.95
06/30/16, 2073.17, 2098.94, 2070.00, 2098.86
06/29/16, 2042.69, 2073.13, 2042.69, 2070.77
06/28/16, 2006.67, 2036.09, 2006.67, 2036.09
06/27/16, 2031.45, 2031.45, 1991.68, 2000.54
06/24/16, 2103.81, 2103.81, 2032.57, 2037.41
06/23/16, 2092.80, 2113.32, 2092.80, 2113.32
06/22/16, 2089.75, 2099.71, 2084.36, 2085.45
06/21/16, 2085.19, 2093.66, 2083.02, 2088.90
06/20/16, 2075.58, 2100.66, 2075.58, 2083.25
06/17/16, 2078.20, 2078.20, 2062.84, 2071.22
06/16/16, 2066.36, 2079.62, 2050.37, 2077.99
06/15/16, 2077.60, 2085.65, 2069.80, 2071.50
06/14/16, 2076.65, 2081.30, 2064.10, 2075.32
06/13/16, 2091.75, 2098.12, 2078.46, 2079.06
06/10/16, 2109.57, 2109.57, 2089.96, 2096.07
06/09/16, 2115.65, 2117.64, 2107.73, 2115.48
06/08/16, 2112.71, 2120.55, 2112.71, 2119.12
06/07/16, 2110.18, 2119.22, 2110.18, 2112.13
06/06/16, 2100.83, 2113.36, 2100.83, 2109.41
06/03/16, 2104.07, 2104.07, 2085.36, 2099.13
06/02/16, 2097.71, 2105.26, 2088.59, 2105.26
06/01/16, 2093.94, 2100.97, 2085.10, 2099.33
05/31/16, 2100.13, 2103.48, 2088.66, 2096.96
05/27/16, 2090.06, 2099.06, 2090.06, 2099.06
05/26/16, 2091.44, 2094.30, 2087.08, 2090.10
05/25/16, 2078.93, 2094.73, 2078.93, 2090.54
05/24/16, 2052.65, 2079.67, 2052.65, 2076.06
05/23/16, 2052.23, 2055.58, 2047.26, 2048.04
05/20/16, 2041.88, 2058.35, 2041.88, 2052.32
05/19/16, 2044.21, 2044.21, 2025.91, 2040.04
05/18/16, 2044.38, 2060.61, 2034.49, 2047.63
05/17/16, 2065.04, 2065.69, 2040.82, 2047.21
05/16/16, 2046.53, 2071.88, 2046.53, 2066.66
05/13/16, 2062.50, 2066.79, 2043.13, 2046.61
05/12/16, 2067.17, 2073.99, 2053.13, 2064.11
05/11/16, 2083.29, 2083.29, 2064.46, 2064.46
05/10/16, 2062.63, 2084.87, 2062.63, 2084.39
05/09/16, 2057.55, 2064.15, 2054.31, 2058.69
05/06/16, 2047.77, 2057.72, 2039.45, 2057.14
05/05/16, 2052.95, 2060.23, 2045.77, 2050.63
05/04/16, 2060.30, 2060.30, 2045.55, 2051.12
05/03/16, 2077.18, 2077.18, 2054.89, 2063.37
05/02/16, 2067.17, 2083.42, 2066.11, 2081.43
04/29/16, 2071.82, 2073.85, 2052.28, 2065.30
04/28/16, 2090.93, 2099.30, 2071.62, 2075.81
04/27/16, 2092.33, 2099.89, 2082.31, 2095.15
04/26/16, 2089.84, 2096.87, 2085.80, 2091.70
04/25/16, 2089.37, 2089.37, 2077.52, 2087.79
04/22/16, 2091.49, 2094.32, 2081.20, 2091.58
04/21/16, 2102.09, 2103.78, 2088.52, 2091.48
04/20/16, 2101.52, 2111.05, 2096.32, 2102.40
04/19/16, 2096.05, 2104.05, 2091.68, 2100.80
04/18/16, 2078.83, 2094.66, 2073.65, 2094.34
04/15/16, 2083.10, 2083.22, 2076.31, 2080.73
04/14/16, 2082.89, 2087.84, 2078.13, 2082.78
04/13/16, 2065.92, 2083.18, 2065.92, 2082.42
04/12/16, 2043.72, 2065.05, 2039.74, 2061.72
04/11/16, 2050.23, 2062.93, 2041.88, 2041.99
04/08/16, 2045.54, 2060.63, 2041.69, 2047.60
04/07/16, 2063.01, 2063.01, 2033.80, 2041.91
04/06/16, 2045.56, 2067.33, 2043.09, 2066.66
04/05/16, 2062.50, 2062.50, 2042.56, 2045.17
04/04/16, 2073.19, 2074.02, 2062.57, 2066.13
04/01/16, 2056.62, 2075.07, 2043.98, 2072.78
03/31/16, 2063.77, 2067.92, 2057.46, 2059.74
03/30/16, 2058.27, 2072.21, 2058.27, 2063.95
03/29/16, 2035.75, 2055.91, 2028.31, 2055.01
03/28/16, 2037.89, 2042.67, 2031.96, 2037.05
03/24/16, 2032.48, 2036.04, 2022.49, 2035.94
03/23/16, 2048.55, 2048.55, 2034.86, 2036.71
03/22/16, 2048.64, 2056.60, 2040.57, 2049.80
03/21/16, 2047.88, 2053.91, 2043.14, 2051.60
03/18/16, 2041.16, 2052.36, 2041.16, 2049.58
03/17/16, 2026.90, 2046.24, 2022.16, 2040.59
03/16/16, 2014.24, 2032.02, 2010.04, 2027.22
03/15/16, 2015.27, 2015.94, 2005.23, 2015.93
03/14/16, 2019.27, 2024.57, 2012.05, 2019.64
03/11/16, 1994.71, 2022.37, 1994.71, 2022.19
03/10/16, 1990.97, 2005.08, 1969.25, 1989.57
03/09/16, 1981.44, 1992.69, 1979.84, 1989.26
03/08/16, 1996.88, 1996.88, 1977.43, 1979.26
03/07/16, 1996.11, 2006.12, 1989.38, 2001.76
03/04/16, 1994.01, 2009.13, 1986.77, 1999.99
03/03/16, 1985.60, 1993.69, 1977.37, 1993.40
03/02/16, 1976.60, 1986.51, 1968.80, 1986.45
03/01/16, 1937.09, 1978.35, 1937.09, 1978.35
02/29/16, 1947.13, 1958.27, 1931.81, 1932.23
02/26/16, 1954.95, 1962.96, 1945.78, 1948.05
02/25/16, 1931.87, 1951.83, 1925.41, 1951.70
02/24/16, 1917.56, 1932.08, 1891.00, 1929.80
02/23/16, 1942.38, 1942.38, 1919.44, 1921.27
02/22/16, 1924.44, 1946.70, 1924.44, 1945.50
02/19/16, 1916.74, 1918.78, 1902.17, 1917.78
02/18/16, 1927.57, 1930.00, 1915.09, 1917.83
02/17/16, 1898.80, 1930.68, 1898.80, 1926.82
02/16/16, 1871.44, 1895.77, 1871.44, 1895.58
02/12/16, 1833.40, 1864.78, 1833.40, 1864.78
02/11/16, 1847.00, 1847.00, 1810.10, 1829.08
02/10/16, 1857.10, 1881.60, 1850.32, 1851.86
02/09/16, 1848.46, 1868.25, 1834.94, 1852.21
02/08/16, 1873.25, 1873.25, 1828.46, 1853.44
02/05/16, 1913.07, 1913.07, 1872.65, 1880.05
02/04/16, 1911.67, 1927.35, 1900.52, 1915.45
02/03/16, 1907.07, 1918.01, 1872.23, 1912.53
02/02/16, 1935.26, 1935.26, 1897.29, 1903.03
02/01/16, 1936.94, 1947.20, 1920.30, 1939.38
01/29/16, 1894.00, 1940.24, 1894.00, 1940.24
01/28/16, 1885.22, 1902.96, 1873.65, 1893.36
01/27/16, 1902.52, 1916.99, 1872.70, 1882.95
01/26/16, 1878.79, 1906.73, 1878.79, 1903.63
01/25/16, 1906.28, 1906.28, 1875.97, 1877.08
01/22/16, 1877.40, 1908.85, 1877.40, 1906.90
01/21/16, 1861.46, 1889.85, 1848.98, 1868.99
01/20/16, 1876.18, 1876.18, 1812.29, 1859.33
01/19/16, 1888.66, 1901.44, 1864.60, 1881.33
01/15/16, 1916.68, 1916.68, 1857.83, 1880.33
01/14/16, 1891.68, 1934.47, 1878.93, 1921.84
01/13/16, 1940.34, 1950.33, 1886.41, 1890.28
01/12/16, 1927.83, 1947.38, 1914.35, 1938.68
01/11/16, 1926.12, 1935.65, 1901.10, 1923.67
01/08/16, 1945.97, 1960.40, 1918.46, 1922.03
01/07/16, 1985.32, 1985.32, 1938.83, 1943.09
01/06/16, 2011.71, 2011.71, 1979.05, 1990.26
01/05/16, 2013.78, 2021.94, 2004.17, 2016.71
01/04/16, 2038.20, 2038.20, 1989.68, 2012.66
12/31/15, 2060.59, 2062.54, 2043.62, 2043.94
12/30/15, 2077.34, 2077.34, 2061.97, 2063.36
12/29/15, 2060.54, 2081.56, 2060.54, 2078.36
12/28/15, 2057.77, 2057.77, 2044.20, 2056.50
12/24/15, 2063.52, 2067.36, 2058.73, 2060.99
12/23/15, 2042.20, 2064.73, 2042.20, 2064.29
12/22/15, 2023.15, 2042.74, 2020.49, 2038.97
12/21/15, 2010.27, 2022.90, 2005.93, 2021.15
12/18/15, 2040.81, 2040.81, 2005.33, 2005.55
12/17/15, 2073.76, 2076.37, 2041.66, 2041.89
12/16/15, 2046.50, 2076.72, 2042.43, 2073.07
12/15/15, 2025.55, 2053.87, 2025.55, 2043.41
12/14/15, 2013.37, 2022.92, 1993.26, 2021.94
12/11/15, 2047.27, 2047.27, 2008.80, 2012.37
12/10/15, 2047.93, 2067.65, 2045.67, 2052.23
12/09/15, 2061.17, 2080.33, 2036.53, 2047.62
12/08/15, 2073.39, 2073.85, 2052.32, 2063.59
12/07/15, 2090.42, 2090.42, 2066.78, 2077.07
12/04/15, 2051.24, 2093.84, 2051.24, 2091.69
12/03/15, 2080.71, 2085.00, 2042.35, 2049.62
12/02/15, 2101.71, 2104.27, 2077.11, 2079.51
12/01/15, 2082.93, 2103.37, 2082.93, 2102.63
11/30/15, 2090.95, 2093.81, 2080.41, 2080.41
11/27/15, 2088.82, 2093.29, 2084.13, 2090.11
11/25/15, 2089.30, 2093.00, 2086.30, 2088.87
11/24/15, 2084.42, 2094.12, 2070.29, 2089.14
11/23/15, 2089.41, 2095.61, 2081.39, 2086.59
11/20/15, 2082.82, 2097.06, 2082.82, 2089.17
11/19/15, 2083.70, 2086.74, 2078.76, 2081.24
11/18/15, 2051.99, 2085.31, 2051.99, 2083.58
11/17/15, 2053.67, 2066.69, 2045.90, 2050.44
11/16/15, 2022.08, 2053.22, 2019.39, 2053.19
11/13/15, 2044.64, 2044.64, 2022.02, 2023.04
11/12/15, 2072.29, 2072.29, 2045.66, 2045.97
11/11/15, 2083.41, 2086.94, 2074.85, 2075.00
11/10/15, 2077.19, 2083.67, 2069.91, 2081.72
11/09/15, 2096.56, 2096.56, 2068.24, 2078.58
11/06/15, 2098.60, 2101.91, 2083.74, 2099.20
11/05/15, 2101.68, 2108.78, 2090.41, 2099.93
11/04/15, 2110.60, 2114.59, 2096.98, 2102.31
11/03/15, 2102.63, 2116.48, 2097.51, 2109.79
11/02/15, 2080.76, 2106.20, 2080.76, 2104.05
10/30/15, 2090.00, 2094.32, 2079.34, 2079.36
10/29/15, 2088.35, 2092.52, 2082.63, 2089.41
10/28/15, 2066.48, 2090.35, 2063.11, 2090.35
10/27/15, 2068.75, 2070.37, 2058.84, 2065.89
10/26/15, 2075.08, 2075.14, 2066.53, 2071.18
10/23/15, 2058.19, 2079.74, 2058.19, 2075.15
10/22/15, 2021.88, 2055.20, 2021.88, 2052.51
10/21/15, 2033.47, 2037.97, 2017.22, 2018.94
10/20/15, 2033.13, 2039.12, 2026.61, 2030.77
10/19/15, 2031.73, 2034.45, 2022.31, 2033.66
10/16/15, 2024.37, 2033.54, 2020.46, 2033.11
10/15/15, 1996.47, 2024.15, 1996.47, 2023.86
10/14/15, 2003.66, 2009.56, 1990.73, 1994.24
10/13/15, 2015.00, 2022.34, 2001.78, 2003.69
10/12/15, 2015.65, 2018.66, 2010.55, 2017.46
10/09/15, 2013.73, 2020.13, 2007.61, 2014.89
10/08/15, 1994.01, 2016.50, 1987.53, 2013.43
10/07/15, 1982.34, 1999.31, 1976.44, 1995.83
10/06/15, 1986.63, 1991.62, 1971.99, 1979.92
10/05/15, 1954.33, 1989.17, 1954.33, 1987.05
10/02/15, 1921.77, 1951.36, 1893.70, 1951.36
10/01/15, 1919.65, 1927.21, 1900.70, 1923.82
09/30/15, 1887.14, 1920.53, 1887.14, 1920.03
09/29/15, 1881.90, 1899.48, 1871.91, 1884.09
09/28/15, 1929.18, 1929.18, 1879.21, 1881.77
09/25/15, 1935.93, 1952.89, 1921.50, 1931.34
09/24/15, 1934.81, 1937.17, 1908.92, 1932.24
09/23/15, 1943.24, 1949.52, 1932.57, 1938.76
09/22/15, 1961.39, 1961.39, 1929.22, 1942.74
09/21/15, 1960.84, 1979.64, 1955.80, 1966.97
09/18/15, 1989.66, 1989.66, 1953.45, 1958.03
09/17/15, 1995.33, 2020.86, 1986.73, 1990.20
09/16/15, 1978.02, 1997.26, 1977.93, 1995.31
09/15/15, 1955.10, 1983.19, 1954.30, 1978.09
09/14/15, 1963.06, 1963.06, 1948.27, 1953.03
09/11/15, 1951.45, 1961.05, 1939.19, 1961.05
09/10/15, 1941.59, 1965.29, 1937.19, 1952.29
09/09/15, 1971.45, 1988.63, 1937.88, 1942.04
09/08/15, 1927.30, 1970.42, 1927.30, 1969.41
09/04/15, 1947.76, 1947.76, 1911.21, 1921.22
09/03/15, 1950.79, 1975.01, 1944.72, 1951.13
09/02/15, 1916.52, 1948.91, 1916.52, 1948.86
09/01/15, 1970.09, 1970.09, 1903.07, 1913.85
08/31/15, 1986.73, 1986.73, 1965.98, 1972.18
08/28/15, 1986.06, 1993.48, 1975.19, 1988.87
08/27/15, 1942.77, 1989.60, 1942.77, 1987.66
08/26/15, 1872.75, 1943.09, 1872.75, 1940.51
08/25/15, 1898.08, 1948.04, 1867.08, 1867.61
08/24/15, 1965.15, 1965.15, 1867.01, 1893.21
08/21/15, 2034.08, 2034.08, 1970.89, 1970.89
08/20/15, 2076.61, 2076.61, 2035.73, 2035.73
08/19/15, 2095.69, 2096.17, 2070.53, 2079.61
08/18/15, 2101.99, 2103.47, 2094.14, 2096.92
08/17/15, 2089.70, 2102.87, 2079.30, 2102.44
08/14/15, 2083.15, 2092.45, 2080.61, 2091.54
08/13/15, 2086.19, 2092.93, 2078.26, 2083.39
08/12/15, 2081.10, 2089.06, 2052.09, 2086.05
08/11/15, 2102.66, 2102.66, 2076.49, 2084.07
08/10/15, 2080.98, 2105.35, 2080.98, 2104.18
08/07/15, 2082.61, 2082.61, 2067.91, 2077.57
08/06/15, 2100.75, 2103.32, 2075.53, 2083.56
08/05/15, 2095.27, 2112.66, 2095.27, 2099.84
08/04/15, 2097.68, 2102.51, 2088.60, 2093.32
08/03/15, 2104.49, 2105.70, 2087.31, 2098.04
07/31/15, 2111.60, 2114.24, 2102.07, 2103.84
07/30/15, 2106.78, 2110.48, 2094.97, 2108.63
07/29/15, 2094.70, 2110.60, 2094.08, 2108.57
07/28/15, 2070.75, 2095.60, 2069.09, 2093.25
07/27/15, 2078.19, 2078.19, 2063.52, 2067.64
07/24/15, 2102.24, 2106.01, 2077.09, 2079.65
07/23/15, 2114.16, 2116.87, 2098.63, 2102.15
07/22/15, 2118.21, 2118.51, 2110.00, 2114.15
07/21/15, 2127.55, 2128.49, 2115.40, 2119.21
07/20/15, 2126.85, 2132.82, 2123.65, 2128.28
07/17/15, 2126.80, 2128.91, 2119.88, 2126.64
07/16/15, 2110.55, 2124.42, 2110.55, 2124.29
07/15/15, 2109.01, 2114.14, 2102.49, 2107.40
07/14/15, 2099.72, 2111.98, 2098.18, 2108.95
07/13/15, 2080.03, 2100.67, 2080.03, 2099.60
07/10/15, 2052.74, 2081.31, 2052.74, 2076.62
07/09/15, 2049.73, 2074.28, 2049.73, 2051.31
07/08/15, 2077.66, 2077.66, 2044.66, 2046.68
07/07/15, 2069.52, 2083.74, 2044.02, 2081.34
07/06/15, 2073.95, 2078.61, 2058.40, 2068.76
07/02/15, 2078.03, 2085.06, 2071.02, 2076.78
07/01/15, 2067.00, 2082.78, 2067.00, 2077.42
06/30/15, 2061.19, 2074.28, 2056.32, 2063.11
06/29/15, 2098.63, 2098.63, 2056.64, 2057.64
06/26/15, 2102.62, 2108.92, 2095.38, 2101.49
06/25/15, 2109.96, 2116.04, 2101.78, 2102.31
06/24/15, 2123.33, 2125.10, 2108.58, 2108.58
06/23/15, 2123.16, 2128.03, 2119.89, 2124.20
06/22/15, 2112.50, 2129.87, 2112.50, 2122.85
06/19/15, 2121.03, 2121.64, 2109.38, 2109.99
06/18/15, 2101.58, 2126.65, 2101.58, 2121.24
06/17/15, 2097.40, 2106.79, 2088.86, 2100.44
06/16/15, 2084.26, 2097.40, 2082.10, 2096.29
06/15/15, 2091.34, 2091.34, 2072.49, 2084.43
